source	target	source_genesymbol	target_genesymbol	is_directed	is_stimulation	is_inhibition	consensus_direction	consensus_stimulation	consensus_inhibition	sources	references	curation_effort	n_references	n_resources
Q9Y6F9	Q9UP38	WNT6	FZD1	1	1	0	1	1	0	CA1;Kirouac2010;Wang	CA1:12857724;CA1:8717036	2	CA1:12857724;CA1:8717036	3
Q99988	P04626	GDF15	ERBB2	1	1	0	1	1	0	CA1;Wang	CA1:6328316	1	CA1:6328316	2
P01210	P41145	PENK	OPRK1	1	1	0	1	1	0	CA1;CellChatDB;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;STRING_talklr;Wang;iTALK;talklr	CA1:15082510;CellTalkDB:32196115	2	CA1:15082510;CellTalkDB:32196115	8
P01210	P41146	PENK	OPRL1	1	1	0	1	1	0	CA1;CellChatDB;Wang	CA1:15082510	1	CA1:15082510	3
Q5T4W7	O60609	ARTN	GFRA3	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;DIP;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;IntAct;LRdb;Lit-BM-17;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:98837239883723;CellTalkDB:9883723;Cellinker:11544105;Cellinker:9883723;DIP:16765900;HPMR:9883723;HPRD:9883723;IntAct:16765900;LRdb:9883723;Lit-BM-17:16765900;Lit-BM-17:9883723;SIGNOR:9883723;connectomeDB2020:9883723	13	Baccin2019:98837239883723;CellTalkDB:9883723;Cellinker:11544105;Cellinker:9883723;DIP:16765900;HPMR:9883723;HPRD:9883723;IntAct:16765900;LRdb:9883723;Lit-BM-17:16765900;Lit-BM-17:9883723;SIGNOR:9883723;connectomeDB2020:9883723	15
Q6KF10	P36894	GDF6	BMPR1A	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:160490149525338;CellTalkDB:16049014;HPRD:9525338;LRdb:16049014;LRdb:95;SIGNOR:16049014;connectomeDB2020:16049014;connectomeDB2020:9525338	8	Baccin2019:160490149525338;CellTalkDB:16049014;HPRD:9525338;LRdb:16049014;LRdb:95;SIGNOR:16049014;connectomeDB2020:16049014;connectomeDB2020:9525338	12
Q6UW88	Q15303	EPGN	ERBB4	1	1	0	1	1	0	SIGNOR	SIGNOR:16469638;SIGNOR:16829981	2	SIGNOR:16469638;SIGNOR:16829981	1
Q6UXX9	Q9ULV1	RSPO2	FZD4	1	0	1	1	0	1	SIGNOR	SIGNOR:22575959	1	SIGNOR:22575959	1
Q6ZMJ4	P07333	IL34	CSF1R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;EMBRACE;Fantom5_LRdb;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;ProtMapper;REACH_ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Sparser_ProtMapper;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:30205037;CellTalkDB:22729249;Cellinker:31616414;DIP:22483114;DIP:23478061;ICELLNET:26095744;IntAct:22483114;IntAct:23478061;LRdb:22729249;ProtMapper:29796177;Ramilowski2015:22729249;SIGNOR:24890514;connectomeDB2020:22729249;scConnect:18467591;talklr:22729249	15	Baccin2019:30205037;CellTalkDB:22729249;Cellinker:31616414;DIP:22483114;DIP:23478061;ICELLNET:26095744;IntAct:22483114;IntAct:23478061;LRdb:22729249;ProtMapper:29796177;Ramilowski2015:22729249;SIGNOR:24890514;connectomeDB2020:22729249;scConnect:18467591;talklr:22729249	18
Q8N2Q7	P58401	NLGN1	NRXN2	1	1	0	1	1	0	CellTalkDB;Fantom5_LRdb;LRdb;Ramilowski2015;SIGNOR;connectomeDB2020;iTALK;talklr	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	6	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	7
Q8N2Q7	Q9ULB1	NLGN1	NRXN1	1	1	0	1	1	0	Baccin2019;BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	15	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	13
Q8N2Q7	Q9Y4C0	NLGN1	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
Q93097	Q9NPG1	WNT2B	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
Q93098	Q9NPG1	WNT8B	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
Q96A98	P49190	PTH2	PTH2R	1	1	0	1	1	0	Baccin2019;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:10854439;Baccin2019:11602681;Baccin2019:11861531;CellTalkDB:11861531;Cellinker:10854439;Cellinker:11602681;Cellinker:11861531;HPRD:10854439;LRdb:10854439;LRdb:11602681;LRdb:11861531;SIGNOR:11861531;connectomeDB2020:10854439;connectomeDB2020:11602681;connectomeDB2020:11861531;scConnect:10854439;scConnect:11602681	17	Baccin2019:10854439;Baccin2019:11602681;Baccin2019:11861531;CellTalkDB:11861531;Cellinker:10854439;Cellinker:11602681;Cellinker:11861531;HPRD:10854439;LRdb:10854439;LRdb:11602681;LRdb:11861531;SIGNOR:11861531;connectomeDB2020:10854439;connectomeDB2020:11602681;connectomeDB2020:11861531;scConnect:10854439;scConnect:11602681	13
Q96S42	P36896	NODAL	ACVR1B	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:11952836;CellTalkDB:11952836;LRdb:11952836;SIGNOR:19874624;connectomeDB2020:11952836	5	Baccin2019:11952836;CellTalkDB:11952836;LRdb:11952836;SIGNOR:19874624;connectomeDB2020:11952836	11
Q96S42	Q8NER5	NODAL	ACVR1C	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12606401;CellTalkDB:12606401;HPMR:12606401;LRdb:12606401;SIGNOR:15531507;connectomeDB2020:12606401	6	Baccin2019:12606401;CellTalkDB:12606401;HPMR:12606401;LRdb:12606401;SIGNOR:15531507;connectomeDB2020:12606401	12
Q96T91	P16473	GPHA2	TSHR	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12045258;CellTalkDB:12045258;Cellinker:12045258;LRdb:12045258;SIGNOR:12045258;connectomeDB2020:12045258	6	Baccin2019:12045258;CellTalkDB:12045258;Cellinker:12045258;LRdb:12045258;SIGNOR:12045258;connectomeDB2020:12045258	10
Q99748	P07949	NRTN	RET	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039192898;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9192898;HPMR:9182803;HPMR:9192898;HPRD:9192898;LRdb:9182803;LRdb:919;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9192898	12	Baccin2019:91828039192898;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9192898;HPMR:9182803;HPMR:9192898;HPRD:9192898;LRdb:9182803;LRdb:919;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9192898	13
Q99748	P56159	NRTN	GFRA1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;Reactome_LRdb;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:91828039407096;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9407096;HPRD:9407096;LRdb:9182803;LRdb:941;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9407096	10	Baccin2019:91828039407096;CellTalkDB:9182803;Cellinker:9182803;Cellinker:9407096;HPRD:9407096;LRdb:9182803;LRdb:941;SIGNOR:9182803;connectomeDB2020:9182803;connectomeDB2020:9407096	12
Q99985	O60462	SEMA3C	NRP2	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:10196546;Baccin2019:9331348;CellTalkDB:10196546;HPMR:10196546;HPRD:9331348;ICELLNET:29067024;LRdb:10196546;LRdb:93;SIGNOR:16816121;connectomeDB2020:10196546;connectomeDB2020:9331348	11	Baccin2019:10196546;Baccin2019:9331348;CellTalkDB:10196546;HPMR:10196546;HPRD:9331348;ICELLNET:29067024;LRdb:10196546;LRdb:93;SIGNOR:16816121;connectomeDB2020:10196546;connectomeDB2020:9331348	14
Q99985	O75051	SEMA3C	PLXNA2	1	1	0	1	1	0	SIGNOR	SIGNOR:19666519	1	SIGNOR:19666519	1
Q9GZT5	Q9NPG1	WNT10A	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
Q9H1J5	Q9NPG1	WNT8A	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
Q9H1J7	O60353	WNT5B	FZD6	1	1	0	1	1	0	CellCall;CellChatDB;SIGNOR;Wang	SIGNOR:16273260	1	SIGNOR:16273260	4
Q9H1J7	Q9NPG1	WNT5B	FZD3	1	1	0	1	1	0	CellCall;CellChatDB;SIGNOR;Wang	SIGNOR:15578921;SIGNOR:16273260	2	SIGNOR:15578921;SIGNOR:16273260	4
Q9HB63	Q6ZN44	NTN4	UNC5A	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:17174565;CellTalkDB:17174565;Cellinker:17174565;LRdb:17174565;SIGNOR:12598531;connectomeDB2020:17174565	6	Baccin2019:17174565;CellTalkDB:17174565;Cellinker:17174565;LRdb:17174565;SIGNOR:12598531;connectomeDB2020:17174565	11
Q9UBC7	O43603	GALP	GALR2	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;Guide2Pharma_CellPhoneDB;Guide2Pharma_Cellinker;Guide2Pharma_LRdb;Guide2Pharma_talklr;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;scConnect;talklr	Baccin2019:15944009;Baccin2019:20880399;Baccin2019:9832121;CellChatDB:23233848;CellTalkDB:15944009;Cellinker:15944009;Cellinker:20880399;Cellinker:23233848;Cellinker:9832121;LRdb:15944009;LRdb:20880399;LRdb:9832121;SIGNOR:10601261;connectomeDB2020:15944009;connectomeDB2020:20880399;connectomeDB2020:9832121;scConnect:15944009;scConnect:20880399	18	Baccin2019:15944009;Baccin2019:20880399;Baccin2019:9832121;CellChatDB:23233848;CellTalkDB:15944009;Cellinker:15944009;Cellinker:20880399;Cellinker:23233848;Cellinker:9832121;LRdb:15944009;LRdb:20880399;LRdb:9832121;SIGNOR:10601261;connectomeDB2020:15944009;connectomeDB2020:20880399;connectomeDB2020:9832121;scConnect:15944009;scConnect:20880399	14
Q9UBV4	Q9NPG1	WNT16	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
Q9Y6F9	Q9NPG1	WNT6	FZD3	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15578921	1	SIGNOR:15578921	2
P20396	P34981	TRH	TRHR	1	1	0	1	1	0	Baccin2019;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:15117874;Baccin2019:2175902;Baccin2019:9794253;CellTalkDB:9794253;Cellinker:15117874;Cellinker:2175902;Cellinker:9794253;HPMR:2175902;HPRD:15117874;HPRD:9794253;LRdb:15117874;LRdb:2175902;LRdb:9794253;SIGNOR:27515033;connectomeDB2020:15117874;connectomeDB2020:2175902;connectomeDB2020:9794253	17	Baccin2019:15117874;Baccin2019:2175902;Baccin2019:9794253;CellTalkDB:9794253;Cellinker:15117874;Cellinker:2175902;Cellinker:9794253;HPMR:2175902;HPRD:15117874;HPRD:9794253;LRdb:15117874;LRdb:2175902;LRdb:9794253;SIGNOR:27515033;connectomeDB2020:15117874;connectomeDB2020:2175902;connectomeDB2020:9794253	16
O00230	Q92847	CORT	GHSR	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1122773711227730;CellTalkDB:11227737;Cellinker:11227737;HPRD:11227737;LRdb:11227737;SIGNOR:12161511;connectomeDB2020:11227737	7	Baccin2019:1122773711227730;CellTalkDB:11227737;Cellinker:11227737;HPRD:11227737;LRdb:11227737;SIGNOR:12161511;connectomeDB2020:11227737	13
O00230	Q96LB1	CORT	MRGPRX2	1	1	0	1	1	0	Baccin2019;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1291540212915400;CellTalkDB:12915402;Cellinker:12915402;HPMR:12915402;HPRD:12915402;LRdb:12915402;SIGNOR:16111673;connectomeDB2020:12915402	8	Baccin2019:1291540212915400;CellTalkDB:12915402;Cellinker:12915402;HPMR:12915402;HPRD:12915402;LRdb:12915402;SIGNOR:16111673;connectomeDB2020:12915402	13
O00744	Q9UP38	WNT10B	FZD1	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:12055200;SIGNOR:19008118	2	SIGNOR:12055200;SIGNOR:19008118	2
Q8N2Q7	P58400	NLGN1	NRXN1	1	1	0	1	1	0	Baccin2019;BioGRID;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	15	Baccin2019:14522992;Baccin2019:8576240;BioGRID:12796785;BioGRID:14522992;BioGRID:8576240;CellTalkDB:8576240;Cellinker:14522992;Cellinker:8576240;HPRD:14522992;HPRD:8576240;LRdb:145;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:14522992;connectomeDB2020:8576240	13
Q8N2Q7	Q9P2S2	NLGN1	NRXN2	1	1	0	1	1	0	Baccin2019;CellTalkDB;EMBRACE;Fantom5_LRdb;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;connectomeDB2020;iTALK;talklr	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	6	CellTalkDB:7736595;LRdb:7736595;Ramilowski2015:7736595;SIGNOR:18923512;connectomeDB2020:7736595;talklr:7736595	9
Q8N2Q7	Q9HDB5	NLGN1	NRXN3	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	6	Baccin2019:8576240;CellTalkDB:8576240;Cellinker:8576240;LRdb:8576240;SIGNOR:18923512;connectomeDB2020:8576240	11
O14904	O15146	WNT9A	MUSK	1	1	0	1	1	0	SIGNOR	SIGNOR:22309736	1	SIGNOR:22309736	1
P01127	P09619	PDGFB	PDGFRB	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;DIP;DLRP_Cellinker;DLRP_talklr;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;IntAct;KEGG-MEDICUS;LRdb;Lit-BM-17;ProtMapper;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Sparser_ProtMapper;UniProt_LRdb;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:285049611903042;CellChatDB:15207812;CellTalkDB:2850496;Cellinker:15207812;Cellinker:28267575;DIP:11297552;DIP:20534510;HPMR:2850496;HPRD:11903042;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:11297552;IntAct:17981115;IntAct:20534510;IntAct:7679113;LRdb:119;LRdb:2850496;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:17981115;Lit-BM-17:20577048;Lit-BM-17:7679113;ProtMapper:30150707;SIGNOR:11331882;connectomeDB2020:11903042;connectomeDB2020:2850496	27	Baccin2019:285049611903042;CellChatDB:15207812;CellTalkDB:2850496;Cellinker:15207812;Cellinker:28267575;DIP:11297552;DIP:20534510;HPMR:2850496;HPRD:11903042;ICELLNET:15207811;ICELLNET:9739761;IntAct:10806482;IntAct:11297552;IntAct:17981115;IntAct:20534510;IntAct:7679113;LRdb:119;LRdb:2850496;Lit-BM-17:10806482;Lit-BM-17:11297552;Lit-BM-17:17981115;Lit-BM-17:20577048;Lit-BM-17:7679113;ProtMapper:30150707;SIGNOR:11331882;connectomeDB2020:11903042;connectomeDB2020:2850496	22
P01270	P49190	PTH	PTH2R	1	1	0	1	1	0	CellChatDB;CellPhoneDB;CellTalkDB;Cellinker;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;Ramilowski2015;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	CellTalkDB:7797535;Cellinker:7797535;Cellinker:9482662;HPMR:7797535;HPRD:9482662;LRdb:7797535;LRdb:948;SIGNOR:11861531;connectomeDB2020:7797535;connectomeDB2020:9482662	10	CellTalkDB:7797535;Cellinker:7797535;Cellinker:9482662;HPMR:7797535;HPRD:9482662;LRdb:7797535;LRdb:948;SIGNOR:11861531;connectomeDB2020:7797535;connectomeDB2020:9482662	13
P58417	P58400	NXPH1	NRXN1	1	1	0	1	1	0	Baccin2019;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:8699246;Baccin2019:9856994;Cellinker:8699246;Cellinker:9856994;HPMR:9856994;HPRD:8699246;HPRD:9856994;LRdb:8699246;LRdb:9856994;SIGNOR:9856994;connectomeDB2020:8699246;connectomeDB2020:9856994	12	Baccin2019:8699246;Baccin2019:9856994;Cellinker:8699246;Cellinker:9856994;HPMR:9856994;HPRD:8699246;HPRD:9856994;LRdb:8699246;LRdb:9856994;SIGNOR:9856994;connectomeDB2020:8699246;connectomeDB2020:9856994	13
P13500	P51679	CCL2	CCR4	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Fantom5_LRdb;HPMR_LRdb;HPMR_talklr;KEGG-MEDICUS;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:16421945;CellTalkDB:16421945;LRdb:16421945;SIGNOR:17160712;connectomeDB2020:16421945	5	Baccin2019:16421945;CellTalkDB:16421945;LRdb:16421945;SIGNOR:17160712;connectomeDB2020:16421945	11
P01344	P06213	IGF2	INSR	1	1	0	1	1	0	Baccin2019;CellCall;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPMR_Cellinker;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:9281335;Baccin2019:9722981;CellTalkDB:9281335;Cellinker:9281335;Cellinker:9722981;HPRD:9722981;LRdb:9281335;LRdb:972;SIGNOR:9281335;connectomeDB2020:9281335;connectomeDB2020:9722981	11	Baccin2019:9281335;Baccin2019:9722981;CellTalkDB:9281335;Cellinker:9281335;Cellinker:9722981;HPRD:9722981;LRdb:9281335;LRdb:972;SIGNOR:9281335;connectomeDB2020:9281335;connectomeDB2020:9722981	13
P04628	Q9H461	WNT1	FZD8	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;HPRD;HPRD_LRdb;HPRD_talklr;I2D_CellPhoneDB;InnateDB-All_CellPhoneDB;LRdb;NetPath;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:1545408415454080;CellTalkDB:15454084;HPMR:15454084;HPRD:15454084;LRdb:15454084;NetPath:15454084;SIGNOR:11448771;connectomeDB2020:15454084	8	Baccin2019:1545408415454080;CellTalkDB:15454084;HPMR:15454084;HPRD:15454084;LRdb:15454084;NetPath:15454084;SIGNOR:11448771;connectomeDB2020:15454084	15
P04628	Q9NPG1	WNT1	FZD3	1	1	0	1	1	0	Baccin2019;CellCall;CellPhoneDB;CellTalkDB;EMBRACE;Fantom5_LRdb;HPMR;HPMR_LRdb;HPMR_talklr;I2D_CellPhoneDB;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:14642436;CellTalkDB:14642436;HPMR:14642436;LRdb:14642436;SIGNOR:15578921;connectomeDB2020:14642436	6	Baccin2019:14642436;CellTalkDB:14642436;HPMR:14642436;LRdb:14642436;SIGNOR:15578921;connectomeDB2020:14642436	13
P05305	P24530	EDN1	EDNRB	1	1	0	1	1	0	Baccin2019;CellCall;CellChatDB;CellTalkDB;Cellinker;EMBRACE;Fantom5_LRdb;HPRD;HPRD_LRdb;HPRD_talklr;ICELLNET;LRdb;Ramilowski2015;Ramilowski2015_Baccin2019;SIGNOR;STRING_talklr;Wang;connectomeDB2020;iTALK;talklr	Baccin2019:12972292;CellTalkDB:12972292;Cellinker:12972292;HPRD:12972292;ICELLNET:8440682;LRdb:12972292;SIGNOR:16597412;connectomeDB2020:12972292	8	Baccin2019:12972292;CellTalkDB:12972292;Cellinker:12972292;HPRD:12972292;ICELLNET:8440682;LRdb:12972292;SIGNOR:16597412;connectomeDB2020:12972292	15
P10147	P41597	CCL3	CCR2	1	1	0	1	1	0	SIGNOR;Wang	SIGNOR:15075201	1	SIGNOR:15075201	2
