hgnc_symbol	sorted_eBCs	sorted_immature_beta	sorted_ins_gfp_gcg_sst	sorted_ins_gfp_sst	sorted_pancreatic_proj
GSAP	0.03703703703703707	0.022983325822442547	0.06076618229854685	0.04551539491298529	0.028340080971659912
PTPN12	0.2334455667788995	0.1825146462370421	0.2258916776750328	0.18340026773761692	0.4439946018893408
CYREN	0.13804713804713784	0.0793150067598015	0.14398943196829592	0.1271753681392237	0.2820512820512832
TMEM140	0.0033670033670033673	9.013068949977468e-4	0.003963011889035667	0.0013386880856760374	0.004048582995951417
WDR91	0.04713804713804718	0.03244704821991889	0.029062087186261566	0.028112449799196776	0.10391363022941963
TMEM106B	0.6700336700336679	0.41865705272645515	0.5785997357992072	0.560910307898261	0.4008097165991923
VWDE	0.02356902356902358	0.010815682739972963	0.022457067371202115	0.02811244979919678	0.005398110661268556
ORAI2	0.7396184062850704	0.613789995493465	0.7463672391017189	0.5970548862115141	0.4534412955465607
ARHGEF35	0.05050505050505055	0.04281207751239298	0.05680317040951121	0.057563587684069654	0.06342780026990551
OR2A7	0.001122334455667789	0	0	0	0.002699055330634278
ARHGEF5	0.04826038159371497	0.052275799909869324	0.06605019815059443	0.06425702811244982	0.06612685560053978
OR2A5	0.001122334455667789	0.0013519603424966202	0.001321003963011889	0.0013386880856760374	0.001349527665317139
OR2A25	0.002244668911335578	0.0013519603424966202	0	0	0
OR2A12	0	0.0018026137899954935	0	0.002677376171352075	0.004048582995951417
RBM33	0.5982042648709295	0.48670572329878636	0.5746367239101715	0.5180722891566275	0.5074224021592465
SHH	0.002244668911335578	9.013068949977468e-4	0.043593130779392336	0.010709504685408298	0.01484480431848853
RNF32	0.021324354657687998	0.010815682739972963	0.025099075297225895	0.03346720214190093	0.020242914979757085
LMBR1	0.14029180695847338	0.09283461018476752	0.17305151915455735	0.14725568942436415	0.19568151147098564
NOM1	0.12008978675645328	0.10500225326723697	0.12681638044914148	0.09504685408299876	0.31039136302294323
MNX1	0.4758698092031411	0.6809373591707956	0.32232496697490026	0.2543507362784468	0.47233468286100055
GCK	0.24915824915824852	0.11176205497971997	0.23249669749009222	0.21552878179384177	0.03778677462887988
CUL1	0.3131313131313123	0.23073456511942106	0.2998678996036981	0.2704149933065592	0.37381916329284937
EZH2	0.07744107744107746	0.05858494817485355	0.054161162483487436	0.049531459170013406	0.5721997300944696
PDIA4	1.6206509539842946	0.1703470031545728	1.1532364597093794	1.2556894243641274	0.6356275303643755
KCNH2	0.5274971941638592	0.31545741324921067	0.5350066050198139	0.41900937081660017	0.17813765182186264
CCDC146	0.020202020202020207	0.01577287066246057	0.017173051519154554	0.020080321285140555	0.043184885290148425
SPDYE21	0	0	0.001321003963011889	0.0013386880856760374	0
ZNF853	0.1537598204264868	0.052275799909869324	0.10039630118890362	0.12851405622489973	0.0701754385964912
ZNF316	0.22222222222222174	0.19378098242451386	0.2694848084544247	0.2744310575635872	0.21187584345479138
ZNF12	0.22222222222222168	0.15367282559711473	0.19682959048877124	0.18741633199464505	0.20242914979757146
ABHD11	0.12457912457912436	0.0910319963947721	0.14927344782034346	0.1124497991967873	0.07422402159244261
EGFR	0.06734006734006738	0.06669671022983323	0.14927344782034346	0.09906291834002688	0.6653171390013533
MUC3A	0.010101010101010102	0.0027039206849932404	0.014531043593130776	0.02008032128514056	0.004048582995951417
TRIM56	0.29741863075196323	0.2627309598918411	0.3857331571994704	0.34672021419009375	0.3319838056680176
HOXA1	0	0	0.003963011889035667	0.004016064257028112	0.010796221322537113
TYW1B	0.007856341189674524	0.012618296529968457	0.0066050198150594455	0.008032128514056224	0.01349527665317139
NSUN5	0.267115600448933	0.17530419107706027	0.26287978863936545	0.2556894243641226	0.25236167341430565
TRIM50	0.001122334455667789	4.506534474988734e-4	0	0	0.021592442645074223
FKBP6	0.002244668911335578	0.003154574132492114	0.002642007926023778	0.002677376171352075	0.005398110661268556
SEMA3D	0.07631874298540967	0.036052275799909876	0.15587846763540283	0.18072289156626498	0.0701754385964912
GTF2I	4.869809203142562	3.7386210004506517	4.57067371202114	4.168674698795211	4.518218623481766
NCF1	0.0056116722783389455	0.005407841369986482	0.01056803170409511	0.012048192771084335	0.005398110661268556
CASTOR2	0.48035914702581217	0.28075709779179675	0.6710700132100407	0.514056224899599	0.345479082321189
RCC1L	0.1952861952861949	0.13789995493465426	0.19418758256274754	0.15930388219544842	0.19163292847503408
GTF2IRD2B	0.02244668911335579	0.013068949977467331	0.019815059445178335	0.01740294511378848	0.020242914979757085
FZD9	0.0056116722783389455	0.0036052275799909874	0.0066050198150594455	0.002677376171352075	0.03778677462887988
RBAK	0.16049382716049349	0.13429472735466333	0.15059445178335526	0.1512717536813922	0.11336032388663961
ABCB5	0.015712682379349047	0.006759801712483102	0.01056803170409511	0.009370816599732261	0.005398110661268556
FIGNL1	0.038159371492704854	0.033348355114916635	0.03963011889035666	0.03882195448460509	0.1767881241565455
ATP6V0E2	1.0841750841750843	0.7872915727805297	1.07397622192867	0.9317269076305267	0.5708502024291521
TAX1BP1	1.6049382716049492	1.2239747634069258	1.2734478203434623	1.1646586345381587	1.2914979757084997
GRM3	0.01346801346801347	0.007661108607480849	0.0066050198150594455	0.00535475234270415	0.018893387314439947
DTX2	0.05499438832772172	0.0374042361424065	0.042272126816380436	0.042838018741633205	0.07422402159244261
TNPO3	0.31088664421997675	0.24335286164938924	0.2906208718626149	0.22757697456492587	0.21322537112010853
GTF2IRD2	0.11335578002244656	0.08111762054979699	0.1730515191545574	0.10709504685408314	0.12280701754385957
POMZP3	0.014590347923681258	0.01171698963497071	0.014531043593130776	0.012048192771084335	0.018893387314439947
ENSG00000226690	0	0.0018026137899954935	0.005284015852047556	0.00535475234270415	0.002699055330634278
SEPTIN7	1.6498316498316616	1.2812077512392785	1.3593130779392362	1.250334672021426	2.8016194331983697
TNRC18	0.23793490460157057	0.19828751689950258	0.2166446499339495	0.20214190093708131	0.30094466936572317
MUC12	0.006734006734006735	0.004957187922487608	0.0066050198150594455	0.006693440428380187	0.01754385964912281
GPR141	0.001122334455667789	4.506534474988734e-4	0	0	0.001349527665317139
ZCWPW1	0.021324354657687998	0.009463722397476343	0.02377807133421401	0.013386880856760371	0.028340080971659912
TCAF2	0.002244668911335578	0.0013519603424966202	0	0	0.002699055330634278
ZNF479	0.001122334455667789	9.013068949977468e-4	0	0.0013386880856760374	0
UMAD1	0.05499438832772172	0.03785488958990537	0.05151915455746364	0.054886211512717574	0.06477732793522264
SLC13A4	0.007856341189674524	0.005407841369986482	0.002642007926023778	0.002677376171352075	0.0067476383265856945
COA1	0.3445566778900101	0.21901757548445047	0.43064729194187434	0.3346720214190095	0.5344129554655898
HOXA3	0	4.506534474988734e-4	0	0	0.002699055330634278
AMZ1	0.004489337822671156	0.003154574132492114	0	0.0013386880856760374	0.002699055330634278
ZNF736	0.044893378226711605	0.025687246507435788	0.04491413474240421	0.052208835341365493	0.09446693657219968
ZNF680	0.06285072951739626	0.0594862550698513	0.07001321003963008	0.04551539491298529	0.1430499325236168
ZNF273	0.015712682379349047	0.009463722397476343	0.022457067371202115	0.010709504685408298	0.08232118758434544
ZNF107	0.04713804713804719	0.07120324470482191	0.06605019815059442	0.053547523427041534	0.10796221322537106
POM121	0.3221099887766545	0.25506985128436016	0.3461030383091139	0.27041499330655927	0.28744939271255154
REPIN1	0.40067340067339957	0.2956286615592597	0.3751651254953755	0.3761713520749669	0.35627530364372606
ZNF775	0.16947250280583584	0.1306894997746725	0.14531043593130782	0.15662650602409633	0.13630229419703105
ENSG00000284691	0.053872053872053925	0.04326273095989185	0.050198150594451756	0.052208835341365493	0.02968960863697705
ACTR3C	0	0.0013519603424966202	0	0	0.001349527665317139
PPP1R17	0.1144781144781144	0.1022983325822439	0.035667107001321	0.037483266398929044	0.032388663967611336
ITPRID1	0.004489337822671156	4.506534474988734e-4	0	0	0
PPP2R3B	0.13243546576879894	0.11581793600720987	0.38044914134742275	0.25836680053547495	0.15384615384615394
SHOX	0.002244668911335578	0.002253267237494367	0	0	0.001349527665317139
PRKX	0.10325476992143652	0.035601622352411	0.03434610303830912	0.03882195448460509	0.13360323886639675
STS	0.04601571268237939	0.023884632717440294	0.035667107001321	0.024096385542168666	0.031039136302294188
PNPLA4	0.09988776655443311	0.06489409643983775	0.1188903566710701	0.0990629183400269	0.11201079622132246
IL3RA	0	0	0.001321003963011889	0	0.01619433198380567
TMSB4X	4.659932659932672	4.384407390716554	4.254953764861309	3.8139223560910502	5.12010796221321
SLC25A6	2.6397306397306597	1.6976115367282278	3.2536327608982907	2.4216867469879677	4.615384615384603
GTPBP6	0.345679012345678	0.26453357368183655	0.37780713342139904	0.3105756358768405	0.4547908232118781
DHRSX	0.26150392817059415	0.1649391617845863	0.2258916776750327	0.22489959839357396	0.3009446693657232
SHROOM2	0.13804713804713784	0.11987381703469957	0.1492734478203434	0.103078982597055	0.08636977058029685
ANOS1	0.03479236812570148	0.04055881027489861	0.015852047556142664	0.041499330655957165	0.028340080971659912
ASMTL	0.1492704826038157	0.1207751239296974	0.13870541611624834	0.14859437751004018	0.17543859649122837
CLDN34	0.0033670033670033673	0.0036052275799909874	0.01056803170409511	0.00535475234270415	0.004048582995951417
FAM9B	0.002244668911335578	0.0045065344749887345	0	0	0.001349527665317139
FANCB	0.004489337822671156	0.0027039206849932404	0.005284015852047556	0.008032128514056224	0.1025641025641025
MXRA5	0	0	0.001321003963011889	0.0013386880856760374	0.020242914979757085
HCCS	0.08978675645342306	0.06399278954484001	0.12021136063408197	0.09103078982597065	0.1025641025641025
NLGN4X	0.099887766554433155	0.027940513744930156	0.047556142668428	0.05622489959839361	0.0917678812415654
FAM9C	0.002244668911335578	0.0036052275799909874	0.003963011889035667	0.006693440428380187	0.001349527665317139
SRPX	0.002244668911335578	4.506534474988734e-4	0	0.004016064257028112	0.005398110661268556
PHKA2	0.18406285072951703	0.122127084272194	0.27212681638044867	0.1753681392235608	0.16599190283400825
GRPR	0.007856341189674524	0	0	0.00535475234270415	0.004048582995951417
BEND2	0	4.506534474988734e-4	0	0.0013386880856760374	0
MOSPD2	0.20987654320987614	0.29067147363677204	0.1796565389696166	0.15662650602409633	0.1403508771929825
RPS6KA3	0.7306397306397282	0.2541685443893624	1.7252311756935264	1.1860776439089753	0.3535762483130919
TMEM47	0.049382716049382755	0.024335286164939168	0.14398943196829597	0.08433734939759045	0.0742240215924426
KLHL34	0.004489337822671156	4.506534474988734e-4	0	0	0
AKAP17A	0.25252525252525193	0.146011716989634	0.21003963011889012	0.2222222222222217	0.2267206477732801
CNKSR2	0.0572390572390573	0.0374042361424065	0.10832232496697497	0.07630522088353421	0.08502024291497971
SYTL5	0.026936026936026945	0.005407841369986482	0.007926023778071334	0.002677376171352075	0.010796221322537113
TXLNG	0.11223344556677876	0.09058134294727317	0.12945838837516524	0.09103078982597065	0.12415654520917671
ADGRG2	0.006734006734006735	0.010815682739972963	0.038309114927344776	0.030789825970548853	0.0067476383265856945
RAI2	0.21212121212121166	0.08742676881478113	0.13342140026420088	0.140562248995984	0.03373819163292847
CTPS2	0.11784511784511768	0.07751239296980603	0.11492734478203445	0.10843373493975918	0.12685560053981101
PDHA1	0.23456790123456736	0.1559260928346089	0.19154557463672375	0.20080321285140526	0.43049932523616946
EIF1AX	1.0325476992143634	0.6498422712933758	1.050198150594456	0.8567603748326679	1.4089068825910918
WDR13	0.7575757575757549	0.577737719693557	0.8269484808454449	0.6760374832664015	0.6437246963562786
RP2	0.05050505050505056	0.04055881027489861	0.05812417437252308	0.045515394912985285	0.041835357624831294
CYBB	0.004489337822671156	0.0013519603424966202	0	0.002677376171352075	0.001349527665317139
MBTPS2	0.3176206509539834	0.17169896349706934	0.32628797886393573	0.2690763052208831	0.1403508771929825
NR0B1	0.07744107744107742	0.06309148264984228	0.1228533685601058	0.10843373493975915	0.02968960863697705
SLC35A2	0.05162738496071835	0.041009463722397485	0.056803170409511196	0.03614457831325301	0.05668016194331981
KLHL15	0.057239057239057305	0.043713384407390726	0.058124174372523076	0.06024096385542173	0.0526315789473684
SCML2	0.04601571268237939	0.023884632717440294	0.06340819022457064	0.04283801874163321	0.04453441295546557
REPS2	0.026936026936026952	0.03515096890491213	0.014531043593130778	0.024096385542168666	0.025641025641025637
PCSK1N	19.25925925925928	14.760252365930612	19.636723910171735	17.791164658634585	6.310391363022921
TSR2	0.21997755331088611	0.16719242902208065	0.24042272126816353	0.1726907630522087	0.28070175438596584
EIF2S3	0.37373737373737265	0.26002703920684794	0.36723910171730395	0.2931726907630521	0.8515519568151199
EFHC2	0.02244668911335579	0.014871563767462825	0.025099075297225895	0.021419009370816592	0.01619433198380567
MED14	0.13355780022446667	0.09193330328976983	0.12417437252311772	0.0963855421686748	0.14979757085020257
CHST7	0.020202020202020207	0.01171698963497071	0.015852047556142664	0.00535475234270415	0.013495276653171392
USP27X	0.10774410774410763	0.10770617395223024	0.13870541611624843	0.13654618473895588	0.09716599190283395
CLCN5	0.5061728395061712	0.3560162235241101	0.48216644649933776	0.43239625167336093	0.2618083670715257
CDK16	0.49494949494949325	0.31320414601171637	0.4557463672391004	0.4069611780455156	0.42645074224021784
UBA1	0.668911335578	0.49887336638125573	0.5402906208718617	0.506024096385543	0.4952766531713924
MAGEB10	0.004489337822671156	0.0018026137899954935	0.002642007926023778	0.002677376171352075	0.004048582995951417
RGN	0.34118967452300686	0.22757999098692897	0.30647291941875765	0.24497991967871427	0.12145748987854244
RBM3	0.8641975308641944	0.6935556557007646	0.7173051519154573	0.6506024096385562	1.2415654520917674
PTCHD1	0.008978675645342313	0.0036052275799909874	0.001321003963011889	0.002677376171352075	0.004048582995951417
SYAP1	0.9102132435465736	0.5416854438936471	0.7490092470277425	0.6921017402945138	0.554655870445347
MTMR8	0.0033670033670033673	0.007210455159981976	0.002642007926023778	0.002677376171352075	0.005398110661268556
CDKL5	0.07519640852974188	0.050022532672374956	0.09775429326287988	0.12985274431057578	0.15519568151147117
ERCC6L	0.002244668911335578	4.506534474988734e-4	0.001321003963011889	0.006693440428380187	0.051282051282051266
NUDT11	0.032547699214365906	0.030193780982424524	0.023778071334214005	0.041499330655957165	0.10526315789473678
MAP7D2	0.2413019079685742	0.10274898602974264	0.11624834874504632	0.10174029451137895	0.0418353576248313
GRIPAP1	0.5836139169472484	0.43713384407391	0.4583883751651239	0.44846050870147325	0.34952766531714047
PFKFB1	0.001122334455667789	4.506534474988734e-4	0	0.0013386880856760374	0
CFAP47	0.004489337822671156	0.0018026137899954935	0.003963011889035667	0.009370816599732261	0.01619433198380567
YY2	0.06397306397306403	0.04326273095989185	0.0700132100396301	0.046854082998661326	0.05668016194331981
DYNLT3	0.26374859708192977	0.22036953582694702	0.2285336856010564	0.21017402945113745	0.1376518218623482
MAOB	0.02244668911335579	0.004055881027489861	0.08058124174372525	0.021419009370816592	0.047233468286099846
TIMM17B	0.6677890011223321	0.4520054078413727	0.7992073976221951	0.6720214190093728	0.6410256410256444
ZC4H2	0.09764309764309757	0.07976566020730035	0.08454425363276091	0.0763052208835342	0.09581646423751682
JADE3	0.02244668911335579	0.022532672374943673	0.027741083223249675	0.02275769745649263	0.05802968960863695
SLC9A7	0.15600448933782243	0.11401532221721433	0.14398943196829592	0.137884872824632	0.08232118758434544
MAGEH1	0.47025813692480223	0.20504731861198552	0.30383091149273367	0.25836680053547484	0.22132253711201136
SLC7A3	0.001122334455667789	0	0	0	0.010796221322537113
DGKK	0	9.013068949977468e-4	0	0	0.001349527665317139
PIR	0.016835016835016835	0.019828751689950432	0.022457067371202115	0.020080321285140555	0.04993252361673412
EDA2R	0.002244668911335578	0.007210455159981976	0.002642007926023778	0.008032128514056224	0.013495276653171392
CYSLTR1	0.001122334455667789	0.002253267237494367	0.009247027741083222	0.002677376171352075	0.0067476383265856945
ATP6AP2	0.9674523007856306	0.4831004957187951	1.1241743725231212	0.8741633199464565	0.592442645074227
SLC16A2	0.30527497194163783	0.3352861649391617	0.15587846763540283	0.12717536813922373	0.16869095816464263
FGD1	0.11896745230078548	0.09373591707976524	0.12813738441215333	0.0990629183400269	0.10796221322537106
MAGED2	2.503928170594849	1.4317260027039027	1.812417437252313	1.706827309236958	1.5344129554655819
KLF8	0.04152637485970823	0.04912122577737721	0.026420079260237785	0.02008032128514056	0.0242914979757085
PIM2	0.06397306397306403	0.059936908517350174	0.07133421400264199	0.0763052208835342	0.047233468286099846
KIF4A	0.008978675645342313	0.003605227579990987	0.011889035667106999	0.012048192771084336	0.1929824561403511
XAGE2	0	0	0	0	0.01349527665317139
TRO	0.19079685746352373	0.13294276701216676	0.1704095112285335	0.1686746987951806	0.10931174089068818
HDAC8	0.2637485970819297	0.20504731861198547	0.2470277410832227	0.23694779116465803	0.25775978407557437
UPRT	0.09764309764309756	0.05723298783235693	0.04359313077939233	0.06827309236947797	0.03238866396761133
HDX	0.07519640852974188	0.08922938260477667	0.0568031704095112	0.05354752342704152	0.09446693657219968
PABPC5	0.14702581369248013	0.04641730509238397	0.13474240422721273	0.15127175368139223	0.07287449392712547
BRWD3	0.3950617283950605	0.32807570977917944	0.3791281373844109	0.35742971887550196	0.2847503373819173
TBC1D25	0.15039281705948349	0.10410094637223923	0.11360634081902254	0.08835341365461856	0.06612685560053978
EDA	0.011223344556677891	0.014420910319963951	0.017173051519154554	0.021419009370816592	0.01754385964912281
CHM	0.8035914702581342	0.5655700766110869	0.6050198150594458	0.6680053547523451	0.3670715249662634
PIN4	0.31313131313131226	0.18476791347453658	0.28005284015851983	0.24230254350736216	0.4696356275303665
RPS6KA6	0.3468013468013457	0.30374042361424003	0.2840158520475554	0.20348058902275745	0.14844804318488544
ARMCX2	0.1694725028058358	0.08968003605227547	0.14795244385733158	0.13654618473895588	0.16599190283400836
POF1B	0.001122334455667789	9.013068949977468e-4	0	0	0.001349527665317139
KLHL4	0.09203142536475864	0.04191077061739523	0.22457067371202072	0.25435073627844645	0.035087719298245605
PHF8	0.11223344556677879	0.09869310500225283	0.1228533685601058	0.103078982597055	0.11066126855600532
CITED1	0	0	0.001321003963011889	0.0013386880856760374	0.001349527665317139
NUDT10	0.0056116722783389455	0.0036052275799909874	0.005284015852047556	0.00535475234270415	0.01754385964912281
TSPYL2	0.19079685746352376	0.11401532221721435	0.26420079260237717	0.24899598393574235	0.1524966261808368
DACH2	0.18630751964085254	0.1816133393420445	0.08718626155878469	0.1325301204819278	0.06882591093117406
MAGEE1	0.06397306397306404	0.04461469130238847	0.05019815059445177	0.05756358768406965	0.029689608636977047
ARMCX4	0.10662177328843982	0.08517350157728681	0.11228533685601068	0.1137884872824633	0.09716599190283395
TCEAL9	0.40291806958473503	0.3073456511942308	0.48348745046235	0.33868808567603753	0.8245614035087766
PBDC1	0.2951739618406277	0.20820189274447756	0.23249669749009194	0.2168674698795177	0.3508771929824576
TBX22	0.002244668911335578	0	0.002642007926023778	0.009370816599732261	0.001349527665317139
ZC3H12B	0.023569023569023573	0.02974312753492565	0.030383091149273456	0.025435073627844702	0.028340080971659912
KCND1	0.09988776655443314	0.04055881027489861	0.06208718626155875	0.06425702811244983	0.010796221322537113
DIAPH2	0.20650953984287265	0.08156827399729584	0.211360634081902	0.1914323962516731	0.083670715249662575
NBDY	1.2278338945005656	0.7665615141955806	1.426684280052842	1.091030789825976	1.012145748987859
SH3BGRL	0.7979797979797953	0.3690851735015783	0.6103038309114931	0.5314591700133879	0.6342780026990587
TFE3	0.0808080808080808	0.07796304641730491	0.11756935270805824	0.0829986613119144	0.06747638326585692
TRMT2B	0.05387205387205393	0.04010815682739974	0.06472919418758252	0.04819277108433736	0.05128205128205126
USP11	0.9360269360269327	0.6520955385308698	0.8639365918097772	0.7737617135207534	0.6072874493927155
RBM10	0.3995510662177317	0.35962145110410176	0.41479524438573184	0.3708165997322622	0.40890688259109464
SLC6A14	0	0.0013519603424966202	0	0	0.010796221322537113
ARMCX1	0.29629629629629556	0.2077512392969788	0.2879788639365912	0.22489959839357385	0.2064777327935227
XK	0.02581369248035916	0.007210455159981976	0.017173051519154554	0.012048192771084335	0.004048582995951417
NUP62CL	0.0033670033670033673	0.005407841369986482	0.003963011889035667	0.002677376171352075	0.018893387314439947
RBM41	0.22446689113355722	0.1901757548445229	0.22060766182298513	0.20883534136546136	0.28475033738191735
ARHGAP6	0.2480359147025808	0.08832807570977888	0.38177014531043474	0.2784471218206155	0.07557354925775975
ARMCX6	0.29854096520763107	0.166291122127083	0.2391017173051516	0.24364123159303835	0.3292847503373833
NXF3	0	0	0	0	0.004048582995951417
ERAS	0	0	0.001321003963011889	0.004016064257028112	0.004048582995951417
ARMCX3	1.4298540965207702	0.8850833708877839	1.3381770145310459	1.164658634538159	0.800269905533068
ATG4A	0.12233445566778886	0.08832807570977881	0.12417437252311772	0.08835341365461856	0.05802968960863695
PSMD10	0.20538720538720492	0.13880126182965202	0.22853368560105647	0.14859437751004018	0.26180836707152594
NRK	0.0033670033670033673	0.007210455159981976	0.003963011889035667	0.0013386880856760374	0.02159244264507422
LRCH2	0.26823793490460085	0.20730058584947994	0.18494055482166438	0.18473895582329297	0.11336032388663961
FUNDC1	0.16161616161616132	0.10139702568724598	0.1532364597093791	0.15261044176706823	0.16194331983805688
CCNB3	0.004489337822671156	0.002253267237494367	0.003963011889035667	0.006693440428380187	0.004048582995951417
ZMAT1	0.07631874298540967	0.05407841369986482	0.05944517833553496	0.08567603748326649	0.10796221322537106
RAB40AL	0	9.013068949977468e-4	0.001321003963011889	0	0
POU3F4	0.021324354657687998	0.0594862550698513	0.02245706737120211	0.016064257028112445	0.025641025641025637
KRBOX4	0.04264870931537602	0.031996394772420014	0.05151915455746364	0.046854082998661326	0.07962213225371116
EFNB1	0.0325476992143659	0.021180712032447053	0.015852047556142664	0.017402945113788485	0.12145748987854244
RPS4X	5.83389450056119	2.8201892744479533	6.881109643328924	5.423025435073668	18.427800269905532
BEX5	0.298540965207631	0.19693555655700618	0.2774108322324962	0.23560910307898214	0.18893387314439974
WAS	0.004489337822671156	0.005407841369986482	0.002642007926023778	0.004016064257028112	0.005398110661268556
TCEAL5	0.03254769921436589	0.030644434429923397	0.023778071334214005	0.03882195448460508	0.021592442645074227
FAM120C	0.06397306397306403	0.0509238395673727	0.07926023778071335	0.0629183400267738	0.07422402159244261
DLG3	0.18630751964085257	0.13429472735466336	0.14134742404227219	0.14591700133868807	0.2199730094466942
DNAAF6	0.001122334455667789	0.004957187922487608	0.002642007926023778	0.004016064257028112	0.002699055330634278
SLC25A43	0.06846240179573516	0.04461469130238847	0.07397622192866578	0.054886211512717574	0.035087719298245605
WNK3	0.28731762065095323	0.19963947724199926	0.23910171730515167	0.22757697456492593	0.33603238866396906
CXorf38	0.08080808080808081	0.06894997746732756	0.07661822985468957	0.08032128514056233	0.0674763832658569
PLS3	0.4736251402918055	0.3330328977016677	0.3844121532364586	0.30789825970548856	0.2429149797570856
SH3KBP1	1.003367003367	0.35421360973411503	0.826948480845445	0.7336010709504713	0.5425101214574922
TCEAL7	0.19416386083052728	0.14961694456962532	0.15059445178335543	0.13654618473895588	0.08771929824561399
BEX1	4.087542087542109	2.1996394772419787	4.7239101717305285	3.593038821954509	3.4507422402159116
SLC25A5	2.244668911335592	1.1523208652546078	2.529722589167775	1.959839357429731	1.7665317139001282
SPIN4	0.0673400673400674	0.052275799909869324	0.048877146631439876	0.07362784471218213	0.04318488529014843
DCAF12L2	0.02244668911335579	0.023884632717440294	0.015852047556142664	0.024096385542168666	0.03238866396761133
GNL3L	0.3681257014590337	0.36728255971158225	0.37516512549537523	0.3574297188755022	0.33333333333333476
PGRMC1	1.453423120089794	0.6597566471383497	1.0475561426684323	0.9879518072289202	1.668016194331978
KLHL13	0.08641975308641973	0.0374042361424065	0.08454425363276094	0.05220883534136549	0.07827260458839401
TCEAL8	0.6689113355780001	0.45380802163136774	0.7727873183619565	0.6117804551539504	0.5870445344129585
GLOD5	0.002244668911335578	9.013068949977468e-4	0.002642007926023778	0.002677376171352075	0.001349527665317139
OTUD6A	0.011223344556677891	0.008111762054979722	0.003963011889035667	0.009370816599732261	0.0067476383265856945
THOC2	1.0684624017957338	0.8197386210004474	1.0792602377807161	0.9906291834002728	0.9284750337381966
SPIN3	0.12682379349045997	0.10410094637223927	0.11756935270805823	0.1057563587684071	0.08232118758434544
BCLAF3	0.15488215488215465	0.09463722397476301	0.11889035667107009	0.10307898259705502	0.13090418353576244
ITM2A	0.08417508417508415	0.03379900856241551	0.1347424042272127	0.12851405622489967	0.10121457489878538
SMIM10	0.015712682379349047	0.012167643082469584	0.0066050198150594455	0.00535475234270415	0.04993252361673412
HDAC6	0.25028058361391636	0.16403785488958855	0.245706737120211	0.22088353413654574	0.24426450742240297
BEX3	3.375982042648723	2.0013519603424674	3.819022457067379	2.9491298527443313	4.052631578947356
TMEM185A	0.13468013468013454	0.08562415502478564	0.10303830911492744	0.08433734939759044	0.08771929824561399
SLITRK4	0	9.013068949977468e-4	0.003963011889035667	0.004016064257028112	0.07827260458839401
NAP1L2	0.14141414141414116	0.08427219468228905	0.13342140026420085	0.11378848728246334	0.053981106612685535
HTATSF1	1.179573512906848	0.9085173501577261	0.7675033025099098	0.7590361445783157	0.9446693657220026
IGBP1	0.4332210998877653	0.22127084272194475	0.3540290620871852	0.25702811244979884	0.4952766531713925
RAB40A	0	0	0.002642007926023778	0.0013386880856760374	0.005398110661268556
RHOXF2	0.002244668911335578	0.0027039206849932404	0.002642007926023778	0	0.005398110661268556
TCEAL2	0.5196408529741847	0.387111311401533	0.4227212681638035	0.41231593038821973	0.237516869095817
WDR44	0.08529741863075192	0.07751239296980603	0.08718626155878471	0.08433734939759045	0.05128205128205126
PWWP3B	0.038159371492704854	0.027940513744930156	0.03302509907529723	0.01874163319946452	0.03103913630229419
ARHGEF6	0	0.002253267237494367	0.003963011889035667	0.00535475234270415	0.0067476383265856945
ALG13	0.215488215488215	0.23163587201441868	0.25363276089828235	0.21552878179384172	0.1929824561403513
HPRT1	0.1313131313131311	0.12032447048219855	0.1466314398943198	0.10977242302543522	0.15789473684210542
ASB12	0.001122334455667789	9.013068949977468e-4	0	0.0013386880856760374	0
FGF13	0.05050505050505054	0.07165389815232077	0.03963011889035668	0.04417670682730925	0.06477732793522264
AMER1	0.02244668911335579	0.02478593961243804	0.027741083223249675	0.014725568942436408	0.031039136302294188
ZIC3	0	0	0.001321003963011889	0	0.013495276653171392
NSDHL	0.2312008978675639	0.1514195583596203	0.22589167767503268	0.1686746987951806	0.22672064777328008
CETN2	0.40965207631874173	0.2388463271744007	0.35535006605019726	0.34002677376171364	0.5357624831309067
CMC4	0.0056116722783389455	0.007210455159981976	0.003963011889035667	0.002677376171352075	0.0067476383265856945
RHOXF1	0.010101010101010102	0.004957187922487607	0.003963011889035667	0.006693440428380187	0.001349527665317139
IDS	0.4320987654320974	0.43758449752140777	0.4372523117569339	0.37884872824631866	0.1673414304993254
LDOC1	0.6453423120089765	0.511041009463725	0.5640686922060759	0.5194109772423035	0.3940620782726061
MTCP1	0.001122334455667789	0.0013519603424966202	0	0	0.002699055330634278
ENSG00000241489	0.021324354657687998	0.02478593961243804	0.02113606340819022	0.01606425702811245	0.014844804318488532
TENM1	0.028058361391694736	0.08292023433979248	0.02642007926023779	0.016064257028112445	0.039136302294197026
IGSF1	0.20987654320987617	0.04191077061739523	0.11228533685601069	0.12182061579651957	0.06207827260458836
GPC4	0.0830527497194164	0.15908066696710116	0.05151915455746366	0.04417670682730925	0.11605937921727388
HS6ST2	0.19640852974186274	0.009013068949977469	0.05416116248348743	0.08299866131191441	0.083670715249662575
EOLA2	0.07631874298540965	0.048670572329878335	0.07265521796565388	0.04149933065595717	0.05263157894736839
FUNDC2	0.5600448933782249	0.34429923388913986	0.43725231175693374	0.4404283801874169	0.6572199730094502
