hgnc_symbol	unsorted_immature_beta	unsorted_ins_gfp	unsorted_ins_gfp_gcg_sst	unsorted_pancreatic_proj
TIAL1	0.6592558983665938	0.8669064748201405	0.7083333333333318	0.5262723521320496
SLC16A9	0.3117059891107071	0.530575539568344	0.275	0.47482806052269516
FAM107B	0.21869328493647988	0.43345323741007086	0.4749999999999993	0.7620357634112875
IDI1	1.9841197822141203	2.634892086330938	2.397916666666674	0.6173314993122457
SFR1	0.03901996370235935	0.03776978417266187	0.06458333333333333	0.08913342503438797
NPM3	0.09845735027223255	0.11330935251798571	0.15625000000000008	0.22145804676753436
OGA	0.6533575317604239	0.8273381294964002	0.670833333333332	0.8101788170564057
KCNIP2	0.008166969147005442	0.008992805755395683	0.01875	0.006327372764786796
KNDC1	0.13702359346642515	0.18525179856115084	0.1541666666666667	0.03356258596973868
FGF8	9.074410163339383e-4	0.0035971223021582736	0.0020833333333333333	0.006602475928473178
GFRA1	0.10117967332123434	0.1133093525179857	0.10625000000000005	0.11829436038514453
MMRN2	9.074410163339383e-4	0	0.004166666666666667	0.0019257221458046769
SNCG	0.17740471869328525	0.08093525179856119	0.07916666666666669	0.08528198074277861
ADIRF	0.0036297640653357526	0.0035971223021582736	0.004166666666666667	0
SHLD2	0.24410163339383037	0.3381294964028769	0.21458333333333335	0.14855570839064558
RAB18	0.8743194192377314	1.1834532374100675	1.0270833333333311	0.510591471801926
ADGRA1	0.10662431941923808	0.14928057553956836	0.12083333333333347	0.006602475928473179
GPAM	0.2236842105263166	0.19604316546762576	0.15833333333333335	0.23411279229710752
ZEB1	0.4918330308529882	0.4982014388489196	0.32291666666666635	0.41430536451169037
TUBGCP2	0.5735027223230397	0.7697841726618675	0.6312499999999988	0.4398899587345251
ZDHHC6	0.2295825771324873	0.2949640287769778	0.2812499999999997	0.2580467675378228
LRRC20	0.10435571687840323	0.1690647482014388	0.08958333333333339	0.05116918844566717
EIF4EBP2	0.4990925589836597	0.7410071942446018	0.5645833333333322	0.749381017881715
EBF3	0.0072595281306715035	0.0017985611510791368	0.008333333333333333	8.253094910591471e-4
C10orf143	0.01724137931034483	0.012589928057553955	0.01875	0.03273727647867953
GLRX3	0.35798548094373583	0.5143884892086316	0.4833333333333325	0.5166437414030268
PRPF18	0.07713248638838495	0.12230215827338142	0.13958333333333342	0.05997248968363141
ENSG00000282246	0.022232304900181483	0.03417266187050359	0.04375	0.009078404401650622
BEND7	0.2518148820326688	0.2931654676258987	0.4083333333333329	0.2550206327372723
ACSL5	0.0013611615245009074	0	0	0.0016506189821182944
PANK1	0.09981851179673351	0.15647482014388492	0.13333333333333347	0.16368638239339614
RET	0.590744101633386	0.5341726618705023	0.1895833333333334	0.015955983493810187
CSGALNACT2	0.08121597096188768	0.13129496402877705	0.10000000000000007	0.1075653370013756
RASGEF1A	0.00453720508166969	0.00539568345323741	0.014583333333333332	0.0024759284731774413
COL13A1	0.058983666061706096	0.010791366906474819	0.004166666666666667	0.0046767537826685
EGR2	0.0031760435571687833	0.0017985611510791368	0.03333333333333333	0.009078404401650622
GLUD1	0.791742286751345	0.9064748201438816	0.7979166666666652	0.35158184319119484
FGFR2	0.13067150635208744	0.13129496402877705	0.0791666666666667	0.40440165061898026
PCDH15	0.00453720508166969	0.008992805755395683	0	0.0011004126547455295
CTNNA3	0.15426497277676995	0.1510791366906475	0.08541666666666671	0.03273727647867953
LRRTM3	0.041742286751361185	0.4244604316546758	0.04583333333333333	0.0033012379642365884
DNAJC12	3.310344827586215	2.3093525179856096	0.954166666666665	0.14415405777166396
SIRT1	0.2645190562613434	0.26798561151079087	0.21041666666666664	0.16726272352131902
DNAJB12	0.2754083484573504	0.33992805755395594	0.32291666666666635	0.20467675378266556
DUSP13	0.0072595281306715035	0.00539568345323741	0.0020833333333333333	0.0011004126547455295
SORCS1	0.8430127041742154	0.40467625899280496	0.14583333333333334	0.05887207702888588
FBXL15	0.8058076225045204	1.3237410071942397	1.0645833333333323	0.18349381017881497
ENSG00000277758	0.04809437386569879	0.04676258992805756	0.049999999999999996	0.04511691884456675
AGAP5	0.008166969147005442	0.008992805755395683	0.012499999999999999	0.013480055020632745
P4HA1	0.13566243194192423	0.17086330935251792	0.14375000000000007	0.23108665749655738
ADAM12	0.03765880217785844	0.03956834532374101	0.07916666666666669	0.04539202200825313
ZNF487	0.07940108892921979	0.09532374100719433	0.09583333333333341	0.05942228335625865
ZFYVE27	0.22822141560798645	0.26618705035971174	0.25833333333333325	0.11829436038514453
MPP7	0.05580762250453727	0.08812949640287777	0.05416666666666666	0.23466299862448067
SORBS1	0.026769509981851167	0.028776978417266178	0.06666666666666667	0.07620357634112798
HNRNPF	0.872958257713233	1.077338129496399	0.9479166666666646	1.416506189821159
SFMBT2	0.09754990925589861	0.22302158273381273	0.3229166666666663	0.07895460797799181
ASAH2	0.0022686025408348454	0.00539568345323741	0.0020833333333333333	0.0030261348005502058
NUTM2E	0.12522686025408392	0.14928057553956833	0.15625000000000006	0.14580467675378195
KDM5A	1.3303085299455222	1.6312949640287697	1.3979166666666698	0.9642365887207848
ENSG00000255639	9.074410163339383e-4	0.0035971223021582736	0.004166666666666667	0.007152682255845944
IQSEC3	0.14791288566243244	0.26978417266187	0.2145833333333333	0.0046767537826685
C12orf4	0.11751361161524539	0.2086330935251797	0.1458333333333334	0.08830811554332882
KCNA6	0.0068058076225045346	0.010791366906474819	0.008333333333333333	0.004951856946354883
FKBP4	0.4741379310344771	0.618705035971221	0.5624999999999989	0.5001375515818426
FOXJ2	0.09573502722323075	0.11870503597122313	0.12083333333333347	0.06437414030261353
AICDA	9.074410163339383e-4	0.0017985611510791368	0.004166666666666667	0.001375515818431912
SLC2A3	0.05762250453720515	0.06294964028776981	0.12083333333333346	0.014305364511691893
KCNA5	0.0431034482758621	0.0719424460431655	0.08333333333333336	0.001375515818431912
CCDC77	0.059891107078040046	0.06834532374100724	0.08750000000000005	0.15543328748280494
AKAP3	0.0022686025408348454	0.0035971223021582736	0.00625	0.004401650618982117
ERC1	0.7853901996370072	1.0089928057553923	0.879166666666665	0.46327372764786634
RHNO1	0.09618874773139773	0.12949640287769795	0.1458333333333334	0.1914718019257199
SLC6A13	9.074410163339383e-4	0.0017985611510791368	0	0.001375515818431912
MFAP5	0.0022686025408348454	0.0017985611510791368	0	8.253094910591471e-4
KLRC4	0	0	0	2.751031636863824e-4
PRR4	0.004990925589836659	0.00539568345323741	0.0020833333333333333	0.00880330123796424
NECAP1	0.36978221415607615	0.41546762589927944	0.3687499999999996	0.12104539202200836
TAS2R50	0.0027223230490018143	0.0017985611510791368	0.004166666666666667	2.751031636863824e-4
RIMKLB	0.17150635208711495	0.15287769784172653	0.1770833333333334	0.33672627235212954
TAS2R14	0.0857531760435574	0.10251798561151086	0.08750000000000006	0.05281980742778546
ETV6	0.20417422867513693	0.366906474820143	0.3354166666666663	0.4137551581843185
TAS2R46	0.0022686025408348454	0.0017985611510791368	0	0.0019257221458046769
TAS2R10	0.0022686025408348454	0.00539568345323741	0.016666666666666666	0.0038514442916093524
LRP6	0.5739564428312075	0.7266187050359687	0.5520833333333325	1.006877579092174
SMIM10L1	0.7713248638838335	1.0773381294963984	0.8562499999999982	0.6099037138927135
GABARAPL1	0.3897459165154237	0.6115107913669047	0.47499999999999915	0.14442916093535013
EIF2S3B	0.0072595281306715035	0.007194244604316547	0.010416666666666666	0.017606602475928483
KLRD1	0.00453720508166969	0.00539568345323741	0.00625	0.004951856946354883
MAGOHB	0.14927404718693335	0.24820143884892043	0.19375	0.3229711141678103
CD69	0.0031760435571687833	0	0	0
CLEC2D	0.06488203266787673	0.08812949640287775	0.056249999999999994	0.2181568088032979
OLR1	0.0013611615245009074	0	0	0.001375515818431912
CLEC4D	4.5372050816696913e-4	0.0017985611510791368	0	0.002200825309491059
YBX3	0.5231397459165091	0.5539568345323728	0.48124999999999934	1.3430536451169028
TAS2R19	0.01225045372050817	0.008992805755395683	0.012499999999999999	0.005502063273727648
PTPRO	0.01225045372050817	0.021582733812949638	0.008333333333333333	0.010178817056396153
ERP27	0.052177858439201495	0.0629496402877698	0.04375	0.17689133425034254
CLEC7A	0.01996370235934664	0.008992805755395683	0.0020833333333333333	0.0016506189821182944
PRH2	0.0013611615245009074	0	0.0020833333333333333	0.001375515818431912
MANSC1	0.2726860254083484	0.3363309352517977	0.3374999999999996	0.09848693259972498
FAM234B	0.06215970961887489	0.06834532374100723	0.06666666666666667	0.018707015130674014
PRH1	0.3756805807622469	0.4370503597122292	0.3624999999999996	0.39834938101788026
SMCO3	4.5372050816696913e-4	0.0017985611510791368	0.0020833333333333333	2.751031636863824e-4
TAS2R31	0.018602540834845735	0.026978417266187046	0.02708333333333333	0.014855570839064658
FAM90A1	9.074410163339383e-4	0.0017985611510791368	0	2.751031636863824e-4
GUCY2C	0.02313974591651542	0.008992805755395683	0.004166666666666667	0.003301237964236588
A2ML1	0.008620689655172412	0.00539568345323741	0.008333333333333333	0.0046767537826685
C12orf60	0.03130671506352085	0.05935251798561154	0.04583333333333333	0.02448418156808805
STYK1	0.027223230490018135	0.03597122302158273	0.012499999999999999	0.003301237964236588
NRIP2	0.0018148820326678765	0.00539568345323741	0	0.006327372764786796
TAS2R30	0.03130671506352085	0.03956834532374101	0.035416666666666666	0.022008253094910606
BCAT1	0.18784029038112574	0.27877697841726584	0.2125	0.8049518569463636
TEAD4	0.0013611615245009074	0.0017985611510791368	0.004166666666666667	0.006052269601100413
KLRK1	9.074410163339383e-4	0	0.0020833333333333333	0.00880330123796424
WBP11	0.5313067150635136	0.7086330935251776	0.6479166666666657	0.5276478679504815
STK38L	0.15789473684210578	0.15647482014388486	0.14791666666666675	0.3229711141678104
FAR2	0.0635208711433758	0.02517985611510791	0.014583333333333332	0.014580467675378274
CAPRIN2	0.1819419237749553	0.23920863309352478	0.1791666666666667	0.10206327372764795
TAS2R43	0.0018148820326678765	0.007194244604316547	0.004166666666666667	0.0024759284731774413
BORCS5	0.1978221415607993	0.16546762589928055	0.1520833333333334	0.09601100412654753
MGST1	0.26542649727767725	0.23021582733812934	2.8416666666666726	1.2467675378266756
ENSG00000285854	4.5372050816696913e-4	0.0017985611510791368	0	0.0011004126547455295
ART4	0.01860254083484573	0.026978417266187042	0.05416666666666666	0.0046767537826685
LMO3	0.18874773139745976	0.16546762589928052	0.17500000000000016	0.5845942228335637
PRMT8	0.0068058076225045346	0.007194244604316547	0.008333333333333333	0.0016506189821182944
PRB3	0.0022686025408348454	0.0017985611510791368	0	0.0016506189821182944
MGP	0.0013611615245009074	0.0017985611510791368	0	5.502063273727648e-4
ITFG2	0.1855716878402911	0.24280575539568303	0.18958333333333324	0.2137551581843158
H2AJ	1.0544464609800166	1.6384892086330871	1.8812500000000065	0.34332874828060334
DYRK4	0.3112522686025394	0.3507194244604308	0.2958333333333332	0.1920220082530924
TAS2R13	0.0031760435571687833	0.0035971223021582736	0.008333333333333333	0.004126547455295735
SYT10	0.01225045372050817	0.0035971223021582736	0.014583333333333332	0.0019257221458046769
OVCH1	9.074410163339383e-4	0.0017985611510791368	0.0020833333333333333	0
ARNTL2	0.2313974591651552	0.19244604316546748	0.20208333333333325	0.07840440165061904
PLBD1	0.019056261343012703	0.03597122302158273	0.010416666666666666	0.12214580467675389
EPS8	0.0934664246823959	0.07553956834532376	0.07291666666666667	0.25364511691884056
PRICKLE1	0.17332123411978276	0.17086330935251787	0.1895833333333333	0.21843191196698444
PARP11	0.09528130671506381	0.11510791366906485	0.09166666666666674	0.13122420907840426
CRACR2A	0.0018148820326678765	0.00539568345323741	0.012499999999999999	0.004401650618982117
RERG	0.12613430127041775	0.12230215827338137	0.041666666666666664	0.008528198074277857
DERA	0.26860254083484597	0.43705035971222894	0.41874999999999934	0.35158184319119423
BCL2L14	0.0018148820326678765	0.0017985611510791368	0.008333333333333333	0.005226960110041265
GALNT8	0.2286751361161533	0.23741007194244573	0.13750000000000012	0.044841815680880366
ERGIC2	0.46823956442830633	0.7032374100719401	0.5916666666666657	0.5771664374140318
TSPAN9	0.14428312159709666	0.19964028776978388	0.26666666666666655	0.0569463548830812
PCED1B	0.008620689655172412	0.01438848920863309	0.004166666666666667	0.0024759284731774413
B4GALNT3	0.08212341197822164	0.13309352517985618	0.18124999999999997	0.020907840440165075
SLC38A4	0.13430127041742326	0.40107913669064643	0.14166666666666677	0.0759284731774416
ETFBKMT	0.05626134301270427	0.09532374100719433	0.08333333333333337	0.04731774415405781
AMN1	0.09891107078039957	0.12050359712230226	0.1354166666666668	0.10701513067400284
H4-16	0.08212341197822164	0.08992805755395691	0.10416666666666677	0.026409903713892728
WNT5B	0.00453720508166969	0.008992805755395683	0	0.023933975240715284
FAM186B	9.074410163339383e-4	0	0	0.0019257221458046769
STRAP	0.9192377495462629	1.3848920863309298	1.0791666666666655	1.3887207702888364
ADAMTS20	0.0022686025408348454	0.00539568345323741	0	0.0024759284731774413
CCDC184	0.06397459165154276	0.05035971223021585	0.01875	0.0027510316368638235
DENND5B	0.42105263157894307	0.5521582733812932	0.5958333333333323	0.33067400275102904
ENDOU	0	0	0.0020833333333333333	2.751031636863824e-4
H3-5	0.0022686025408348454	0.00539568345323741	0	0.00880330123796424
SINHCAF	0.6678765880217669	0.7859712230215798	0.5791666666666657	1.2066024759284673
INTS13	0.12295825771324903	0.1456834532374101	0.10833333333333345	0.12627235213204957
SPRYD3	0.15834845735027278	0.19424460431654658	0.17083333333333334	0.044566712517193983
ASB8	0.3833938294010852	0.4892086330935235	0.510416666666666	0.17964236588720567
TULP3	0.15245009074410212	0.19604316546762568	0.20208333333333323	0.1777166437414011
PPP1R1A	1.542649727767668	4.728417266187065	3.0729166666666714	0.3735900962861058
TMEM117	0.04219600725952815	0.03597122302158273	0.056249999999999994	0.08775790921595605
SLC2A13	0.28811252268602516	0.5863309352517967	0.26458333333333317	0.07840440165061904
TMTC1	0.49637023593465873	0.33992805755395605	0.8104166666666649	0.08748280605226967
NANOG	0.01950998185117967	0.016187050359712227	0.01875	0.018707015130674014
SLC38A1	0.779945553539006	0.7535971223021563	0.26041666666666674	1.0841815680880384
ALG10B	0.09346642468239592	0.1528776978417266	0.10208333333333343	0.0918844566712518
COX14	1.2672413793103163	1.8075539568345251	1.6687500000000048	0.47180192572214524
CCNT1	0.3026315789473672	0.4370503597122289	0.4187499999999993	0.2563961485557043
DDX11	0.06533575317604366	0.10611510791366915	0.08958333333333336	0.20660247592847042
RASSF8	0.08121597096188764	0.08812949640287777	0.09583333333333341	0.25777166437413634
SLC38A2	0.5245009074410094	0.6312949640287752	0.39791666666666614	0.5859697386519974
NTF3	0.0022686025408348454	0	0	0.009353507565337005
IPO8	0.24773139745916617	0.30755395683453174	0.2583333333333331	0.22585969738651632
GPD1	0.26451905626134337	0.5359712230215812	0.5416666666666657	0.013480055020632745
NCKAP5L	0.14655172413793155	0.1744604316546762	0.1166666666666668	0.08665749656121052
NDUFA9	0.4705081669691409	0.6241007194244588	0.5520833333333324	0.299862448418154
SHMT2	0.1483666061705994	0.3057553956834527	0.18541666666666667	0.15680880330123703
GLS2	0.055353901996370324	0.07553956834532378	0.056249999999999994	0.006327372764786796
RPAP3	0.20235934664246907	0.2679856115107908	0.22708333333333322	0.23411279229710752
ARID2	0.3248638838475481	0.4442446043165456	0.43333333333333274	0.4478679504814297
KRT78	0	0	0	0
CPNE8	0.09754990925589864	0.17266187050359705	0.17708333333333343	0.01925722145804678
AQP5	0.00453720508166969	0.0035971223021582736	0.004166666666666667	0.0066024759284731786
PFKM	0.2872050816696912	0.32733812949640223	0.3104166666666664	0.2209078404401612
SMAGP	0.016787658802177863	0.03956834532374101	0.035416666666666666	0.017881705639614866
AVIL	0.019963702359346643	0.03417266187050359	0.03333333333333333	0.02338376891334252
HOXC4	4.5372050816696913e-4	0	0	0.005226960110041266
NDUFA4L2	0.006805807622504535	0.0197841726618705	0.0020833333333333333	2.751031636863824e-4
KRT4	0.0013611615245009074	0.0017985611510791368	0.012499999999999999	0.001375515818431912
RESF1	0.4650635208711386	0.4460431654676249	0.3999999999999997	1.486932599724873
PDZRN4	0.41424682395644014	0.06654676258992809	0.06249999999999999	0.009628610729023388
MED21	0.27540834845735035	0.3794964028776967	0.28958333333333314	0.27042640990371
DPY19L2	0.04627949183303089	0.08633093525179864	0.05833333333333333	0.020907840440165075
LARP4	0.5476406533575233	0.7122302158273359	0.695833333333332	0.4269601100412642
CERS5	0.3026315789473673	0.4604316546762576	0.3687499999999994	0.20275103163686076
THAP2	0.10208711433756837	0.15467625899280574	0.11875000000000013	0.08528198074277861
SLC16A7	0.11161524500907473	0.09172661870503603	0.18333333333333335	0.061348005502063326
RBMS2	0.07531760435571706	0.06474820143884895	0.07083333333333335	0.13727647867950446
SMARCD1	0.4482758620689606	0.5737410071942429	0.38124999999999953	0.8027510316368749
CTDSP2	0.2799455535390198	0.3129496402877693	0.28124999999999994	0.4107290233837679
LIMA1	0.4618874773139699	0.5503597122302144	0.5145833333333325	0.39917469050894033
SRGAP1	0.27767695099818507	0.26438848920863267	0.21249999999999997	0.4869325997248957
ATP23	0.05127041742286758	0.053956834532374126	0.06666666666666667	0.07840440165061904
PPP1R12A	0.8924682395644118	1.13669064748201	1.002083333333331	0.8764786795048274
TMEM19	0.22504537205081762	0.22482014388489183	0.21874999999999997	0.10563961485557093
ITGA5	0.011343012704174227	0	0	0.02971114167812932
ACSS3	0.17059891107078098	0.2140287769784171	0.6937499999999986	0.13149931224209058
RACGAP1	0.05353901996370243	0.09352517985611518	0.11458333333333343	0.10536451169188454
IGFBP6	0.01724137931034483	0.023381294964028774	0.022916666666666665	0.01320495185694636
TIMELESS	0.24228675136116248	0.24100719424460396	0.2208333333333333	0.3515818431911948
PAWR	0.5090744101633321	0.7535971223021557	0.5583333333333323	0.3705639614855557
PPM1H	0.09754990925589867	0.32014388489208556	0.16041666666666674	0.05116918844566717
KRT5	0	0	0	5.502063273727648e-4
FAIM2	0.005444646098003628	0.0035971223021582736	0.014583333333333332	0
TMBIM6	2.159709618874746	4.0881294964028925	3.3541666666666754	2.2687757909215374
BEST3	9.074410163339383e-4	0.0017985611510791368	0.0020833333333333333	8.253094910591471e-4
CAPS2	0.019056261343012703	0.021582733812949634	0.014583333333333332	0.029986244841815703
GALNT6	0.01088929219600726	0.010791366906474819	0.020833333333333332	0.0077028885832187075
BTG1	1.4392014519056044	2.5251798561151086	4.227083333333339	3.0423658872076387
CPSF6	0.5480943738656896	0.7607913669064722	0.6354166666666654	0.7647867950481525
ATF1	0.1497277676951003	0.18345323741007172	0.18958333333333324	0.18046767537826489
SYT1	0.2699637023593468	0.08453237410071944	0.06041666666666666	0.00880330123796424
LRRIQ1	0.2563520871143384	0.2697841726618701	0.1458333333333334	0.42778541953232335
PTPRR	0.0013611615245009074	0	0	0.0011004126547455295
BICD1	0.5322141560798469	0.7068345323740981	0.4666666666666659	0.30536451169188167
RARG	0.009981851179673321	0.007194244604316547	0.010416666666666666	0.003301237964236588
LYZ	0.019509981851179678	0.11870503597122312	0.1895833333333333	0.04181568088033015
NTS	0.03901996370235936	0.017985611510791366	0.3291666666666667	0.01540577716643742
NAV3	0.32531760435571544	0.44244604316546654	0.20416666666666672	0.11114167812929858
SLC35E3	0.2599818511796739	0.34352517985611425	0.31458333333333305	0.32654745529573337
FAM186A	4.5372050816696913e-4	0	0	0.0024759284731774413
ALX1	0.14655172413793147	0.06654676258992809	0.03958333333333333	0.0046767537826685
KRT1	0	0	0	0
CHST11	0.0508166969147006	0.11151079136690657	0.06458333333333333	0.08610729023383776
SNRPF	0.9609800362976261	1.1241007194244566	1.185416666666668	2.5072902338376255
DIP2B	0.35753176043556867	0.33992805755395594	0.3937499999999993	0.1785419532324603
USP15	0.5376588021778502	0.616906474820142	0.541666666666666	0.320770288858319
BCDIN3D	0.08303085299455558	0.13848920863309355	0.11250000000000011	0.08308115543328755
TPH2	4.5372050816696913e-4	0.0017985611510791368	0.00625	8.253094910591471e-4
CCDC59	0.2450090744101643	0.3273381294964021	0.2770833333333332	0.3873452544704253
KRT18	0.8548094373865562	1.167266187050356	0.8624999999999983	1.8552957359009263
SLC4A8	0.7994555353901834	1.082733812949636	0.8458333333333315	0.0806052269601101
CAND1	0.9945553539019774	1.318345323741002	1.1333333333333333	0.7416781292984956
ALDH1L2	0.016787658802177863	0.044964028776978436	0.031249999999999997	0.009078404401650622
RAPGEF3	9.074410163339383e-4	0.007194244604316547	0	0.0030261348005502058
NUP107	0.15199637023593515	0.19424460431654653	0.1520833333333334	0.35983493810178613
SOAT2	0.005898366606170597	0.01438848920863309	0.010416666666666666	0.0019257221458046769
DUSP6	0.12613430127041778	0.172661870503597	0.17708333333333334	0.2775790921595565
R3HDM2	0.2967332123411969	0.3956834532374089	0.40416666666666606	0.3342503438789525
METTL25	0.09709618874773165	0.12949640287769792	0.0791666666666667	0.08940852819807435
ELK3	0.07304900181488219	0.04136690647482015	0.024999999999999998	0.02971114167812932
ANO4	0.01088929219600726	0.05935251798561154	0.04791666666666666	0.0030261348005502058
FGD6	0.15018148820326732	0.1816546762589927	0.14583333333333343	0.34002751031636597
MYBPC1	4.5372050816696913e-4	0	0	0.009903713892709769
CDK17	0.17558983666061773	0.15287769784172658	0.12083333333333347	0.11774415405777176
UHRF1BP1L	0.3148820326678755	0.3741007194244593	0.333333333333333	0.14910591471801846
WASHC3	0.29990925589836553	0.42985611510791255	0.39374999999999954	0.15955983493810055
ATXN7L3B	0.9959165154264791	1.3687050359712174	1.0937499999999993	1.337001375515807
GNPTAB	0.41288566243193753	0.46582733812949506	0.3291666666666664	0.1581843191196688
HAL	9.074410163339383e-4	0.0017985611510791368	0.00625	2.751031636863824e-4
ALDH2	0.5249546279491764	0.7122302158273357	0.6229166666666655	0.35405777166437225
GAS2L3	0.3743194192377476	1.1223021582733779	0.9541666666666653	0.17936726272351952
TM7SF3	0.3166969147005429	0.41366906474820037	0.36666666666666614	0.37606602475928325
KCNH3	0.014972776769509987	0.01438848920863309	0.016666666666666666	0.046767537826685045
FMNL3	0.01088929219600726	0.01438848920863309	0.012499999999999999	0.03768913342503442
GIT2	0.24591651542649828	0.3039568345323735	0.23541666666666652	0.23713892709765733
CCT2	1.0558076225045192	1.4244604316546707	1.1458333333333335	1.9144429160934953
TMTC2	0.07395644283121613	0.10251798561151088	0.13750000000000007	0.01953232462173316
APPL2	0.32441016333938155	0.5809352517985596	0.5791666666666655	0.6316368638239382
TMCC3	0.091197822141561	1.0845323741007158	0.7062499999999985	0.07565337001375522
MAP1LC3B2	0.028584392014519035	0.04676258992805757	0.024999999999999998	0.01623108665749657
GXYLT1	0.16470054446461035	0.19964028776978401	0.21666666666666665	0.30151306740027223
CALCOCO1	0.34528130671506085	0.3453237410071934	0.2583333333333333	0.19037138927097425
RXYLT1	0.2749546279491834	0.4604316546762578	0.3187499999999996	0.22998624484181196
KRT80	0	0	0	0
RAB21	0.5335753176043471	0.7446043165467597	0.6666666666666653	0.41375515818431813
CCDC38	0.0013611615245009074	0.0017985611510791368	0.004166666666666667	2.751031636863824e-4
NXPH4	0.16016333938294064	0.023381294964028774	0.01875	0.0027510316368638235
SH2B3	0.03176043557168782	0.03956834532374101	0.07291666666666669	0.020907840440165075
POC1B	0.08393829401088954	0.12410071942446053	0.05833333333333333	0.1370013755158181
ZNF740	0.08847549909255922	0.13669064748201443	0.07708333333333336	0.15020632737276393
NR1H4	0.08529945553539042	0.20863309352517964	0.03333333333333333	0.004401650618982117
TMEM263	0.4977313974591584	0.913669064748198	0.7520833333333317	0.28253094910591126
OSBPL8	0.5403811252268536	1.188848920863305	0.7958333333333317	0.9257221458046888
UBE2N	0.544464609800355	0.6852517985611489	0.6354166666666654	0.6569463548830873
HPD	9.074410163339383e-4	0	0	0.009628610729023388
ALG10	0.01225045372050817	0.021582733812949634	0.01875	0.03246217331499315
KITLG	0.05353901996370243	0.07913669064748206	0.035416666666666666	0.04621733149931228
VEZT	0.6070780399273942	0.8597122302158242	0.7916666666666649	0.6184319119669913
SCAF11	1.2068965517241115	1.5557553956834471	1.3375000000000026	1.5763411279229402
AEBP2	0.28720508166969094	0.3345323741007187	0.3416666666666664	0.24566712517193515
PLXNC1	0.8797640653357357	1.5305755395683396	0.8270833333333315	0.1535075653370003
MTERF2	0.19147005444646173	0.21582733812949614	0.22291666666666657	0.14250343878954544
METAP2	0.7254990925589693	0.956834532374097	0.8104166666666649	0.791196698762046
MON2	0.6007259528130572	0.7104316546762566	0.5645833333333323	0.25144429160934917
POLR3B	0.07259528130671525	0.10251798561151088	0.0791666666666667	0.08748280605226967
DAZAP2	0.5562613430126951	0.74460431654676	0.5937499999999989	0.44731774415405745
CSRP2	0.20462794918330357	0.21223021582733803	0.14583333333333343	0.9493810178817171
PDE1B	0.0068058076225045346	0.016187050359712227	0.010416666666666666	0.004401650618982117
FBXW8	0.10299455535390228	0.18345323741007183	0.16458333333333336	0.1028885832187071
SOCS2	0.05127041742286758	0.07913669064748205	0.04791666666666666	0.028885832187070172
CKAP4	0.4804900181488156	0.6960431654676238	0.7812499999999983	1.1265474552957386
GALNT4	9.074410163339383e-4	0.0017985611510791368	0	0.001375515818431912
EEA1	0.6515426497277562	0.8147482014388461	0.7749999999999982	0.4423658872077016
RIC8B	0.19555353901996447	0.2553956834532369	0.22291666666666662	0.19724896836313355
CRY1	0.10662431941923806	0.14208633093525186	0.1270833333333335	0.10563961485557093
E2F7	0.020871143375680582	0.010791366906474819	0.020833333333333332	0.10481430536451178
RILPL1	0.0521778584392015	0.0719424460431655	0.05416666666666666	0.10701513067400284
TMTC3	0.30308529945553414	0.46223021582733675	0.370833333333333	0.23438789546079386
PIWIL1	9.074410163339383e-4	0.0017985611510791368	0	5.502063273727648e-4
WSCD2	0.0027223230490018143	0.046762589928057555	0.004166666666666667	2.751031636863824e-4
HCFC2	0.2522686025408358	0.3039568345323736	0.28541666666666643	0.0679504814305365
SLC5A8	0.0031760435571687833	0.00539568345323741	0.0375	5.502063273727648e-4
CFAP54	0.04582577132486393	0.0485611510791367	0.031249999999999997	0.040715268225584626
KSR2	0.1379310344827591	0.16187050359712224	0.14375000000000013	0.011279229711141684
DENR	0.961887477313955	1.3039568345323687	1.1729166666666677	0.8759284731774541
RASAL1	0.01134301270417423	0.007194244604316547	0	0.00357634112792297
NUP37	0.09754990925589863	0.1456834532374101	0.09791666666666676	0.21348005502062947
ANAPC5	1.1882940108892677	1.4910071942445984	1.2437500000000006	0.798074277854206
ACADS	0.1610707803992746	0.22482014388489172	0.21666666666666654	0.04814305364511696
LTA4H	0.2899274047186929	0.3345323741007187	0.29999999999999966	0.3540577716643719
NTN4	0.009981851179673321	0.010791366906474819	0.008333333333333333	0.027235213204951876
PSMD9	0.07259528130671525	0.09712230215827347	0.09791666666666675	0.05584594222833567
SLC48A1	0.08166969147005465	0.1079136690647483	0.07291666666666667	0.04401650618982122
SPPL3	0.5680580762250363	0.6618705035971202	0.6437499999999989	0.3873452544704253
RAP1B	0.736842105263144	1.368705035971218	1.1479166666666678	0.5361760660247598
USP44	0.025408348457350263	0.017985611510791363	0.01875	0.06299862448418161
TESC	0.15925589836660672	0.5323741007194231	0.2854166666666665	0.04346629986244845
RBM19	0.11524500907441053	0.1402877697841727	0.1104166666666668	0.12214580467675389
CMAS	0.5408348457350193	0.7230215827338105	0.6812499999999987	0.38431911966987464
LRRC10	9.074410163339383e-4	0.0017985611510791368	0	8.253094910591471e-4
MLEC	0.8911070780399126	1.87949640287769	1.5416666666666716	1.6409903713892409
CAMKK2	0.13838475499092603	0.17985611510791355	0.11041666666666677	0.20220082530948827
MLXIP	0.5294918330308449	0.631294964028775	0.5520833333333324	0.29050894085281637
AMDHD1	0.01088929219600726	0.03597122302158273	0.03958333333333333	0.0024759284731774413
